MedianIncome,HouseAge,AverageRooms,AverageBedrooms,Population,AverageOccupancy,Latitude,Longitude,RoomsPerOccupant,BedroomRoomRatio,PopulationPerRoom,MedianHouseValue
-1.09187413453209,1.6972653653772076,0.031244830593272693,0.34757634320385955,-0.45322583893576746,-0.7768170937815762,1.0338208202547048,-1.3428091431408828,0.5537531834924608,-0.13977236480892666,-0.4675935033476582,1.587
-0.7225488867392934,1.8561815225324745,0.12896941203956988,0.3192033041664886,-0.8451100302204361,-0.5651009756616556,1.0338208202547048,-1.3478004503108902,0.41511427789574407,-0.22842251831330818,-0.7897900805004275,1.629
-1.4739284949162426,0.9026845796008742,-0.6264460178075396,0.6274528666690451,-1.2121748893904092,-0.630552888459284,1.038502685950199,-1.3478004503108902,-0.15383472900700437,0.6093332567985429,-0.9854651665082272,1.475
-1.2593434072979839,1.0616007367561409,-0.6633231551126268,-0.6864944480542489,-0.5329089578303168,-0.5229082681183803,1.038502685950199,-1.3478004503108902,-0.2734594040309687,0.23129998868527932,-0.3464721375380446,1.598
-1.252405739297956,1.8561815225324745,-0.16732022036195376,0.9179023237744884,-0.4205688229953784,-1.1231182017953405,1.0338208202547048,-1.3478004503108902,0.7839171410979698,0.19846776568922847,-0.3917045930263997,1.139
-0.9775534314011932,1.8561815225324745,-0.08898925516530502,-0.26147720491857623,-0.6321862862890995,-0.39794685990155904,1.0338208202547048,-1.3478004503108902,0.08352826340413026,-0.20378587831582584,-0.5824179404870296,0.997
-0.7245396958175622,1.8561815225324745,-0.027763679270151546,-0.2786074200104923,-0.4323253487339185,-0.7462614872685813,1.0338208202547048,-1.3478004503108902,0.4691271558067397,-0.26028112232191086,-0.4369072285762544,1.326
-0.8429023446528231,0.9821426581785077,-0.6491544796486856,-0.3026183590871328,-1.332352708051041,-0.3411552057830553,1.038502685950199,-1.352791757480905,-0.4008053118954374,0.338662567548662,-1.0940747118868397,1.075
-0.8091792454179041,1.6178072867995743,-0.4627918115811749,-0.4604009791455212,-0.9535313231425278,-0.5207413855379996,1.038502685950199,-1.352791757480905,-0.11154102376723343,0.08811774280471969,-0.778130819299577,0.938
-1.2023338746021015,1.8561815225324745,-0.42040276832520007,0.031022022541940947,-0.30692240752282446,-0.17916857672445663,1.038502685950199,-1.352791757480905,-0.34321454451939454,0.19357508564839737,-0.22063304359220998,1.055
-1.3022362938025052,1.6972653653772076,-0.7246728884421106,-0.22112633818226424,-0.2690402690319732,-0.7357941390891769,1.0338208202547048,-1.352791757480905,-0.14607911518209118,0.45346723653940835,-0.07626779170409406,1.089
-1.27502856973283,1.8561815225324745,-0.4826993183502715,-0.31946674001553876,-1.230462818317027,-0.508242725709675,1.0338208202547048,-1.352791757480905,-0.13822732251563727,0.15174340998922992,-1.0205130483538079,1.32
-1.1303027824974625,1.6178072867995743,-0.18934912687420924,1.548644296479424,-0.6191234799129438,-0.8921358178102463,1.0338208202547048,-1.352791757480905,0.4848058102442069,0.39946435640038636,-0.5495257822153604,1.223
-1.1097310886886838,1.8561815225324745,-0.3391685321896453,0.40704614300197217,-0.22070788544019737,-0.363350116303154,1.0338208202547048,-1.352791757480905,-0.1419657655035627,0.22219716826962996,-0.17292254134732388,1.152
-1.2090302324108242,1.538349208221941,0.34712909558445854,2.0254355945579197,-0.4061997359816072,0.23590497821745218,1.0338208202547048,-1.3478004503108902,-0.09211476413329303,0.03201161633045023,-0.5027315528706904,1.104
-1.4635521566901135,1.6178072867995743,-0.22015444348097457,0.6775272395180345,-0.7615080694130402,-0.879512163029389,1.0291389545592071,-1.3478004503108902,0.442889102148973,0.1816657044688865,-0.6607257181101968,1.049
-0.6459329009998532,1.7767234439548412,-0.26700304412110143,0.16082527721141307,-0.10314262805479678,-0.7996111746588606,1.0291389545592071,-1.3478004503108902,0.3156217756933043,0.07835595991984046,-0.09772573489908461,1.097
-1.39652825105506,1.6178072867995743,-0.5637115376626369,0.12709193813684683,-1.0018637067343035,-1.0715212840026263,1.0291389545592071,-1.3478004503108902,0.33747156985317106,0.37795833339899515,-0.8028686009523676,0.972
-1.6311420845516602,1.538349208221941,-0.3990327194312329,1.2073029062965897,-0.45714468084861415,-0.37707937913475603,1.0291389545592071,-1.3478004503108902,-0.17795812148504167,0.5243738830431869,-0.3581949501109215,1.045
-1.4422565323074188,1.8561815225324745,-1.248136038400347,-1.121449672207583,-0.5694848156835525,-0.9606281128132709,1.0291389545592071,-1.352791757480905,-0.4185546782461987,0.8441616897841822,-0.1671115200898236,1.039
-0.19365727494585203,1.8561815225324745,-0.4393209879185723,0.12434905741112695,-0.8464163108580517,-0.9692496250450178,1.0291389545592071,-1.3428091431408828,0.3407113780624928,0.24156699315326804,-0.6883398561664655,1.914
-0.7306931056958481,1.8561815225324745,-1.4528686403609463,-0.38111341655616177,0.05230476782145512,-1.3328958497719807,1.0291389545592071,-1.3428091431408828,-0.27030647618124815,1.4874835686652794,0.6723564713364207,1.76
-1.027504641001395,1.8561815225324745,-0.8743354562554747,0.03482698572499924,-0.5107021869908522,-0.7302724193158532,1.0291389545592071,-1.3428091431408828,-0.2804788353146731,0.7284452623247059,-0.25380471120889936,1.554
-1.5177262946381584,1.7767234439548412,-1.2403869548473154,2.2591467769662072,-1.0710965805279284,-1.1913051518546214,1.0291389545592071,-1.3428091431408828,-0.19664780455109315,2.1291003169973393,-0.7281671829891199,1.5
-1.674698574082271,1.6178072867995743,-1.2295931759267311,0.1345659252995354,-1.1429420155967842,-0.6586389258314164,1.0338208202547048,-1.3428091431408828,-0.6409873597403054,1.2959227393521873,-0.8104363176551777,1.188
0.09850903917706769,1.8561815225324745,-0.40666170558165676,-0.4693322374453661,-1.1364106124087066,-0.7828690159006302,1.0338208202547048,-1.3428091431408828,0.1756099790693242,0.029007578546539486,-0.9476442194185254,1.888
-0.47568856103394797,1.8561815225324745,-0.2912651254737219,0.08839101830815485,-0.884298449348903,-0.925117974795354,1.0291389545592071,-1.3428091431408828,0.42859103136391746,0.08084037763603756,-0.7498959718834518,1.844
-0.6782081390869402,1.8561815225324745,-0.7781279255322944,0.5161071003311493,-0.8085341723672004,-1.4759481910172927,1.0291389545592071,-1.3428091431408828,0.6282500633314729,0.7637852041862611,-0.5748143549722842,1.823
-1.0708198203407007,1.6972653653772076,-1.2872339813837639,0.0155721823146898,-0.9417747974039877,-1.2636356183356674,1.0291389545592071,-1.3428091431408828,-0.17027926604499347,1.3481252918833202,-0.5702761444873927,1.425
-1.2464936396109756,1.1410588153337744,-1.0628789001618246,2.1784089539264833,-1.0175390743856902,-1.0043226547196629,1.024457088863713,-1.3478004503108902,-0.2062702074799094,1.7713176338918066,-0.7136597425376519,1.375
-1.719582269665061,0.9026845796008742,-1.1272671286525855,1.998765173352092,-1.1938869604637912,-0.3702606946928087,1.024457088863713,-1.3428091431408828,-0.7542744140628092,1.8191563984375818,-0.8868884973347348,1.875
-1.2222419653847907,0.9026845796008742,-2.1002668302484984,0.09177734879316754,-0.8320472238442805,-1.3181545510518005,1.024457088863713,-1.3478004503108902,-0.9600968467395596,3.3231762025072404,-0.057059725555704884,1.125
-1.7369566034390445,-0.6070189133741593,-2.6153250444576988,-0.2947480879959216,-0.7863274015277358,-1.7675000923879665,1.024457088863713,-1.3478004503108902,-1.1802766326700018,5.280136053871103,0.4824896595949646,1.719
-1.3854279822550153,1.1410588153337744,-0.5738164004416928,0.7761168233721195,-0.36047991366506255,-0.4236090257004723,1.024457088863713,-1.3478004503108902,-0.2795458950900455,0.5932847813034243,-0.21698550502300182,0.938
-1.6229375380472792,0.9821426581785077,-0.6669591369468442,1.5757748698799683,0.8125600989137123,-0.2587276505939044,1.024457088863713,-1.3478004503108902,-0.4731406758070098,0.9645711302456237,0.9116123940695466,0.975
-1.540469780168685,1.8561815225324745,-0.9868341820304949,1.0198447567451756,-0.22854556926589076,0.007745892604558552,1.024457088863713,-1.3478004503108902,-0.8747311379359826,1.2321927080887998,0.07772017284888269,1.042
-1.321903074393889,1.8561815225324745,-0.22732527819636864,-0.6137566142748516,-0.8307409432066649,0.15762270611540302,1.024457088863713,-1.352791757480905,-0.4318294124000793,-0.1820938306614713,-0.7168905214980745,0.875
-1.4416532568291553,1.8561815225324745,-0.8099251453766924,0.5791186817360024,-0.9940260229086102,-0.40725568475018453,1.024457088863713,-1.352791757480905,-0.479097076081712,0.8268755261283174,-0.7469471762908287,0.831
-1.3847040516810991,1.8561815225324745,-0.4211519927414014,0.6714002032333204,-0.9339371135782943,-0.7207116485550753,1.024457088863713,-1.352791757480905,0.10258169582014187,0.3875395372211572,-0.7686074515383866,0.875
-1.800059218465386,1.8561815225324745,0.6401489255561134,2.2591467769662072,-0.7954713659910447,0.12148291267458038,1.024457088863713,-1.352791757480905,0.19401930566036474,-0.1410031564525223,-0.8277392936725603,0.853
-1.5588093547078896,1.8561815225324745,-0.5956281164403857,0.7924931478757334,-0.3434982653760602,0.9162563104252774,1.024457088863713,-1.352791757480905,-1.0598817133506953,0.6245284161344197,-0.19391195271061187,0.803
-0.7471625262524363,-2.1167224063491927,-2.0325140928431034,-2.3873139750198678,-1.6236532902393113,-1.8094018654199207,1.024457088863713,-1.3577830646509195,-0.41219193630466044,1.817089953666974,-1.2938779710447217,0.6
-0.24620256910258606,1.8561815225324745,0.5536369261028878,0.8749303007089788,-1.0227641969361525,0.09104023361740121,1.0291389545592071,-1.3577830646509195,0.157654531530603,-0.4084857486432859,-0.974487081472076,0.757
1.3979644193562308,1.6178072867995743,0.453257711591067,2.2591467769662072,-1.6341035353402358,1.2146618696879776,1.024457088863713,-1.3577830646509195,-0.5969493932173418,0.0034820834102328815,-1.3990210282791058,0.75
-1.7494444058390948,1.6972653653772076,0.742102587038193,2.2591467769662072,-1.253975869794107,0.2756623976495831,1.019775223168219,-1.3577830646509195,0.14509618327371507,-0.21526908175023798,-1.1486229828377628,0.861
-1.5745548446905617,1.8561815225324745,1.92061989614815,2.2591467769662072,-1.0658714579774662,0.5456070305109936,1.019775223168219,-1.3627743718209269,0.6996383790881127,-0.8957928724926124,-1.109531867787531,0.761
-0.7282800037827948,1.538349208221941,0.7389373993909205,2.2591467769662072,-1.2343816602298736,0.06904940361425503,1.019775223168219,-1.3627743718209269,0.3053146259459819,-0.21300906110286386,-1.1352599831202046,0.735
-1.5892144388123604,1.8561815225324745,0.07730210333582745,0.7419812584739334,-0.9574501650553745,0.4779159466357135,1.019775223168219,-1.3627743718209269,-0.4266048655456696,-0.07318122167056765,-0.8685007734562349,0.784
-1.8070572140132404,1.538349208221941,-0.7400492620629315,0.10326522725436409,-0.717094527734111,-0.7612982348467976,1.019775223168219,-1.3627743718209269,-0.1367685375530341,0.5787228104726587,-0.49740621624326725,0.844
-0.7188689063218872,1.8561815225324745,1.3494841981673358,2.2591467769662072,-1.1037535964683174,0.6471938096380112,1.0150933574727214,-1.3577830646509195,0.2639891766903689,-0.6017251854116881,-1.0945534370569812,0.813
-1.1760310637498212,1.8561815225324745,1.3408296753955837,2.2591467769662072,-1.3885227754685099,0.6392714269433507,1.019775223168219,-1.3627743718209269,0.26430995842118243,-0.5968075849391482,-1.264570812682427,0.85
-1.701725315508467,1.3794330510666744,-0.5781437713208477,-0.049076422451608925,0.6349059321979958,0.12152173414882798,1.019775223168219,-1.3577830646509195,-0.6523167920673274,0.3388659169899358,0.691938673346446,1.292
-1.224112119367407,-0.20972852048599255,0.595840387380894,1.7265369610098376,-1.2343816602298736,0.2705261943342433,1.019775223168219,-1.3577830646509195,0.05073882001407306,-0.2347583103746041,-1.1251235734172103,0.825
-1.853509425839515,1.3794330510666744,-1.5482038412712498,0.17706781908531433,-0.9861883390829168,-1.1554537604424655,1.019775223168219,-1.3577830646509195,-0.5358061697355738,1.9114178078173811,-0.5377143126344571,0.952
-1.2373238523413732,1.6178072867995743,0.19892671313196827,2.2591467769662072,-1.0149265131104592,1.1351974211741924,1.019775223168219,-1.3577830646509195,-0.7011083935048308,0.21957468952717957,-0.928425133241482,0.75
-1.9914785277183336,1.3794330510666744,-2.6333349192848114,-2.3873139750198678,-1.722930618698094,-0.4749036665693856,1.019775223168219,-1.3577830646509195,-1.8991908407553295,3.889242965557191,-1.4304398932874114,0.675
-0.7951229267743691,-0.6864769919517926,0.7811728720592181,1.8965387305151122,-1.367622285266661,-1.040614859560374,1.019775223168219,-1.3577830646509195,1.581119814294398,-0.32621733224767857,-1.2268368944772508,1.375
-1.7355690698390385,-0.9248512276846926,-1.9957304275807364,-0.06918960627906802,-0.7510578243121157,-1.6840407144236123,1.019775223168219,-1.352791757480905,-0.5078134163079221,2.912303331723233,-0.0026759777892019884,1.775
-0.8172028092788062,0.5848522652903408,0.3372084718779771,0.5739012807170548,-0.13188080208233915,-0.6820119278691692,1.019775223168219,-1.352791757480905,0.7134048606976704,-0.3253627715420228,-0.3003688981791519,1.021
-1.6227565554038001,-0.765935070529426,0.42224422441434567,1.4414088284930837,-0.8046153304543536,0.844195667588992,1.019775223168219,-1.352791757480905,-0.4234807071522913,-0.17365291683835268,-0.8039640066141718,1.083
-1.8088670404480305,-0.44810275621889256,0.05175233529551471,1.1537142154264644,-0.3696238781283715,0.496914520111936,1.019775223168219,-1.3577830646509195,-0.4541940150531507,0.059391808642051125,-0.4073341687277048,1.125
-1.0796276423233448,0.7437684224456076,-0.7156756353270114,0.9637059514917339,-1.2970831308354207,-0.9843244902329831,1.0150933574727214,-1.352791757480905,0.09928583416853012,0.8298705259315524,-1.0534417048987608,1.313
-1.3881427219072,-0.9248512276846926,-1.6912202964023944,-0.720458206111561,-0.9509187618672966,-1.1465069001435277,1.019775223168219,-1.352791757480905,-0.6843122426307033,1.8240062560735018,-0.4391423520828829,1.625
-1.5892144388123604,1.8561815225324745,-1.2476382257572345,-0.720458206111561,-1.5073943134915262,0.5327693959458097,1.019775223168219,-1.3478004503108902,-1.2992085137363332,0.9975905149127072,-1.2125970227183769,1.125
-1.3755945919593233,1.8561815225324745,-1.1208104414515698,0.7083619604374887,-1.4851875426520615,-0.8693009041232272,1.019775223168219,-1.352791757480905,-0.3803428780306258,1.3314889488586472,-1.1996232250109862,1.125
-1.80591099060454,1.8561815225324745,-2.258496578861868,0.0013264328612800995,-1.2944705695601895,-0.9656546171144216,1.019775223168219,-1.352791757480905,-1.3523221342973566,3.833405302698991,-0.720510186887732,1.375
-1.2018512542194908,0.5053941867127075,0.24453602533294128,0.38286150829465504,-1.1364106124087066,-0.1972622947703269,1.019775223168219,-1.352791757480905,0.16848694438514797,-0.3033009186088433,-1.0245136085521773,1.188
-0.8401876050006382,1.8561815225324745,1.1371051038377682,2.2591467769662072,-1.253975869794107,0.5478227059098053,1.019775223168219,-1.352791757480905,0.20244889357561685,-0.47649114160544914,-1.1728170853381996,0.982
-1.7036557970389097,0.9026845796008742,-2.398554855968352,1.602126575144612,-0.9861883390829168,-1.9794778586973396,1.019775223168219,-1.3478004503108902,-0.6929841300990317,5.40417116290976,-0.10699532245549381,1.188
-1.834566575822047,-1.481057777728126,-2.129143734856937,-0.04241809071283307,-1.033214442037077,-1.8015557544681815,1.019775223168219,-1.3478004503108902,-0.5424010491913829,3.346628760585906,-0.3548363140958755,1.625
-1.7065515193345735,-1.481057777728126,-2.096408782264375,0.23575221304049218,-1.5831585904732288,0.4420059445555524,1.0150933574727214,-1.3478004503108902,-1.8107194729600444,3.3876003578941596,-1.2255432946880576,1.375
-1.5429432096295648,1.8561815225324745,-1.9061389334473733,-1.7441658313214072,-1.2291565376794114,2.403896137992154,1.0150933574727214,-1.3478004503108902,-2.139592498883423,1.8326541949905646,-0.7410212202820621,5.00001
-1.0299177429144484,-1.004309306262326,-2.0534373748831998,0.3097132399362333,-0.7014191600827243,-0.9979400883083969,1.0150933574727214,-1.3478004503108902,-1.1412699619611018,3.2866140265005783,0.11153879890550442,1.625
-1.770136754743526,1.8561815225324745,-2.296325814168949,-0.861716563486296,-0.5655659737707058,2.403896137992154,1.0150933574727214,-1.352791757480905,-2.316901061871809,3.4709727942772335,0.5409717067809225,1.375
-1.8405993306046804,1.8561815225324745,-1.9911067666977136,-1.817287804550683,-1.4969440683906017,2.403896137992154,1.0150933574727214,-1.352791757480905,-2.178203546968878,2.0058759174205063,-1.1097125054412542,1.625
-0.7031837438870411,-0.1302704419083592,-1.4535711181548128,1.1318036985372875,-0.8085341723672004,-0.7555258133727356,1.010411491777227,-1.3478004503108902,-0.7639510339552092,2.1133060103329604,-0.35695585677796715,1.875
-1.1783838381150482,0.8232265010232409,-1.3099287649441513,2.2591467769662072,-0.01300926405932299,-0.08407280325157226,1.0150933574727214,-1.3478004503108902,-1.0582934048329276,2.2685982097954827,0.4936783307048567,1.792
-1.0807135381842188,0.5848522652903408,-2.416027214657218,0.103619821930802,2.3448272868367668,-2.0348243225693783,1.0150933574727214,-1.3428091431408828,-0.65281702408786,4.549416927277432,5.974484794147356,1.3
-0.5830715961648169,0.18756187240217417,-1.1313475048256247,0.8702545504947784,0.9288190756614974,-1.6842865129153086,1.024457088863713,-1.3428091431408828,0.5246873712138685,1.4086659676709405,1.3915504642714194,1.838
-1.082764674810314,0.028645715246907483,-1.3027531969589972,1.4651656090931366,-1.4825749813768305,-0.9837089999103928,1.019775223168219,-1.3428091431408828,-0.44950683956301807,1.9428929154949253,-1.1794502828686533,1.25
-1.557964769038321,-0.5275608347965259,-1.8931482958304322,-0.5215664389279335,0.8974683403587239,-1.852697628723498,1.024457088863713,-1.3428091431408828,-0.18213599165723673,2.400309491198128,2.2722008633213613,1.7
-0.7182656308436239,0.6643103438679743,-1.2820299677871345,0.6114063062788004,0.6545001417622293,-1.4818385070607623,1.024457088863713,-1.3428091431408828,0.07971447757716033,1.5709165755123053,1.2276951502108013,1.931
-0.7901760678526101,0.028645715246907483,-1.2678605700708154,0.9104542847941817,1.2632269188910812,-1.5285886313852768,1.019775223168219,-1.3378178359708683,0.15327629740331405,1.6613110318746955,1.8978593903334768,2.578
-0.3518964328943176,-0.05081236333072586,-1.1445816975079857,0.15974083035572698,1.6015536040335119,-1.7182924513799436,1.019775223168219,-1.3378178359708683,0.5599036755145632,1.1665707147997009,2.1286709064774048,2.734
-0.40782006972932605,0.8232265010232409,-1.2511578484795929,0.04283256707121842,-1.2383005021427202,-1.7269023164420685,1.019775223168219,-1.3378178359708683,0.4435752478822653,1.2970413968787673,-0.9120379273480039,2.375
-0.7369068431219601,1.8561815225324745,-1.4358203378702665,1.064051939907932,-0.5773224995092459,-2.082999315587656,1.019775223168219,-1.3378178359708683,0.7969256329318092,2.0484185085205615,-0.08914991913009508,3.5
-0.5793916157474107,0.4259361081350742,-1.623419431642905,0.14809513716517952,1.7661449643730727,-2.0207216027767867,1.019775223168219,-1.3428091431408828,0.42356125354321295,2.0613097654169716,2.994246408579279,3.357
0.6814541338229013,1.8561815225324745,0.7059254813510034,-1.6884253107449927,-0.8660105204222851,-0.1987360176581181,1.024457088863713,-1.3328265288008536,0.515925114651668,-1.109704446046089,-0.8840393348890224,3.134
-0.3187162815898356,1.8561815225324745,-0.6915378356246454,-0.01168820244183606,-0.8202906981057404,-1.9458434271909846,1.019775223168219,-1.3328265288008536,1.5449204661137197,0.482075065069225,-0.6078326353152314,2.685
-0.3812156211379143,1.8561815225324745,-0.913907932836762,0.3988971186778092,-0.8503351527708983,-1.8434483435252542,1.019775223168219,-1.3378178359708683,1.0544948548313136,0.907863182923642,-0.5800246102078008,2.594
0.0597184259247369,1.8561815225324745,-0.3663697943086203,-0.1491291395151392,0.13982557054169778,-1.2855907157923832,1.024457088863713,-1.3328265288008536,0.8016551746304006,0.08477290898227305,0.14699709357844903,2.757
0.06351906143779572,-0.05081236333072586,-0.9179434917922983,0.1010243110901403,0.2391028990004805,-1.4532595576897105,1.024457088863713,-1.3378178359708683,0.44361181595793886,0.8103002620090064,0.5153178074763983,2.25
0.7786418133711203,1.8561815225324745,0.25977584272720433,1.0483420949286026,-1.0279893194866148,-1.0500749129548723,1.024457088863713,-1.3378178359708683,1.0984185488625782,-0.14454550906824673,-0.945542044836155,2.625
-0.6986591778000664,0.2670199509798075,-1.2660904161157418,0.20394090751097652,0.6126991613585313,-1.638665180285567,1.024457088863713,-1.3378178359708683,0.30005207698614966,1.3847357165718197,1.166396617092393,2.185
-0.46917318586870443,-0.20972852048599255,-1.6464025148508334,-0.9349573387561869,0.5382411650144443,-2.116122266840645,1.024457088863713,-1.3378178359708683,0.5570181452929525,1.632672695972695,1.4561355598737984,2.55
-0.3937034235379646,1.8561815225324745,-0.5831619382720334,0.23759462232594725,-0.5198461514541611,-1.5777134922122218,1.0291389545592071,-1.3378178359708683,1.0007213801689272,0.4347914799177055,-0.3592591510213335,2.241
-0.19836282367630584,0.5053941867127075,-1.1896395138821665,-0.5437178916711335,-0.8647042397846696,-1.8811641417090772,1.0291389545592071,-1.3378178359708683,0.766668844518287,0.9738830397188428,-0.5149217793406605,2.431
-0.39702143866841283,1.8561815225324745,-0.7298908378672491,-0.8913274219050559,-1.0488898096884638,-1.5403787524961077,1.0291389545592071,-1.3378178359708683,0.7758190243250053,0.23985088134821964,-0.8157272060552377,2.316
-0.8310781452788623,-0.05081236333072586,-1.8306517574892642,-0.054392309086319264,1.595022200845434,-1.9672410432726064,1.0291389545592071,-1.3378178359708683,0.05750627693485849,2.463862981305749,3.1397797456990895,2.185
-0.4291156941120207,1.8561815225324745,-1.014518373601815,0.0946719872639612,0.58657354860622,-1.7035556968032803,1.0291389545592071,-1.3378178359708683,0.6941437721618028,0.9448277677824491,0.9341213560917319,2.341
1.2418970531295137,1.6972653653772076,1.1538673532072776,0.14602737478225777,-0.4793514516880787,-0.4327874074087872,1.0338208202547048,-1.3278352216308462,1.1045601802394245,-0.9386500636458257,-0.6936341333133347,3.276
0.8963408591802915,1.4588911296443077,0.9963933955235931,-1.51500005955131,-0.3121475300732867,-0.9198460624523853,1.0338208202547048,-1.3278352216308462,1.60159546314535,-1.2192847567661524,-0.5633478085788852,3.476
1.3000528092340966,0.9821426581785077,1.2408848101296583,0.27135579247700514,-0.7092568439084176,-1.1400888305865098,1.0291389545592071,-1.3328265288008536,2.18823509148266,-0.9572816664389707,-0.8463104353142809,3.661
0.7017845174403745,0.6643103438679743,1.4457717839248057,1.1309279245870976,-1.618428167688849,-1.178570616934608,1.038502685950199,-1.3328265288008536,2.4607231161694756,-0.884363343482868,-1.4037238230522426,3.35
1.5337617295133015,1.8561815225324745,1.3185859494886945,-0.47369422697555025,-0.36047991366506255,-0.3861704783960052,1.038502685950199,-1.3278352216308462,1.1814616958993864,-1.1512844064107963,-0.64533388933362,3.736
0.830282194310459,1.8561815225324745,0.8456621446122025,-0.2949014970474926,-0.20895135970165732,-1.1270396915041458,1.0338208202547048,-1.3328265288008536,1.7790280835307377,-0.8668745170306026,-0.46847188956673486,3.895
2.0718834561241715,1.8561815225324745,1.4544250484856358,-0.7882006336264213,-0.5694848156835525,-0.6433067941831887,1.038502685950199,-1.3328265288008536,1.6138700578574705,-1.2775853941888942,-0.7878912134982115,3.911
0.999018345580706,-0.05081236333072586,0.18103407042207217,0.47580503793222284,0.9066123048220328,-1.1216046922067542,1.038502685950199,-1.3228439144608317,1.1218039553994807,-0.2292842181782062,0.5258926961391422,3.373
2.2315101476726427,1.6972653653772076,0.6601222033021816,-0.8761667921112678,-0.3996683327935294,-1.0812012535653077,1.0338208202547048,-1.3228439144608317,1.526965727505939,-0.8936523676509806,-0.560421497380849,2.952
1.33830047455599,1.2205168939114077,0.3455481823196523,-0.720458206111561,0.027485435706759438,-0.9042348000208636,1.0338208202547048,-1.3178526072908172,0.9857581374711993,-0.6570585308780442,-0.18637710467605156,2.923
